comments,labels
"হ্যালো ভাই, গত এক সপ্তাহে ইন্টারনেট খুবিই কম পাচ্ছে, কম পাওয়ার কারণ কি।বাংলালিংক কি অসুস্থ হয়ে গেছে।",IS
যদি আপনার হ্যান্ডসেট 4G এনাবেল ও সিম 3G হয়ে থাকে তাহলে বাংলালিংক এর সকল প্রিপেইড এবং কল অ্যান্ড কন্ট্রোল গ্রাহকগণ 3G সিম ফ্রিতে রিপ্লেস করে চলে আসুন বাংলালিংক-এর 4G দুনিয়ায়। … See more,NS
অতিরিক্ত ইন্টারনেট সমস্যা দিচ্ছে … See more,IS
বাংলালিংক Orange Club মেম্বাররা সবসময় স্পেশাল! এখন আকাশ ডিজিটাল টিভির নতুন সংযোগ ও সেট আপে পাচ্ছেন ৳৫০০ ডিসকাউন্ট! এছাড়াও স্ট্যান্ডার্ড প্যাকেজ রিচার্জে ৳১৫০ ক্যাশব্যাক তো থাকছেই!… See more,DP
কভারেজে সেরা হতে হবে।দুই একজায়গায় হাই স্পিড দিলেই কি সেরা স্পিড বা সেরা নেটওয়ার্ক হওয়ার যায়??,CNI
হাউয়ার অফার দেয়,DP
মুল্য ঠিকি বৃদ্ধি পাচ্ছে,MFS
ঠিকমত নেট সার্ভিস দিতে পারে না … See more,CNI
"একদম বাজে ইন্টারনেট স্পিড, অনেকবার কমপ্লিন করেছি গোল্ড কাস্টমার হয়ে, তাও তারা কোন ধরনের পদক্ষেপ নেয়নি!!",IS
"আমার ৭৯৮ টাকার প্যাক নেওয়া ছিল, আজ যদি আমি ৩৪৮ টাকা রিচার্জ করি তাহলে কি আগের মিনিট ও এমবির মেয়াদ বাড়বে ?",DP
নেটওয়ার্ক দেখাচ্ছে কিন্তু ইন্টারনেট চলতেছে না আজকে ৩দিন হলো!,IS
Minister sowhrom ১৬% অফারটি চলবে কতো তারিখ পর্যন্ত,DP
এই সমস্ত বালের নেটওয়ার্ক থাকলে বাংলালিংক কোনো বালের মা ও চালাবে না।,CNI
ডাটা কিনার পর সেটা কাজ করছে না,DP
বর্তমানে ১৪৯ টাকায় পাচ্ছেন ৭ দিন মেয়াদে ১০ জিবি ইন্টারনেট। FASTEST নেটওয়ার্কে দেশজুড়ে কানেক্টেড থাকুন আপনজনের সাথে। ১০ জিবি ইন্টারনেট ২৪ ঘণ্টা যেকোনো কাজে ব্যবহার করা যাবে। প্যাকটি MyBL অ্যাপ ( https://mybl.digital/App ) দিয়ে কেনা যাবে … See more,DP
নেটওয়ার্ক এর বিরাট সমস্যা,CNI
গাজীপুর সালনাতে বেশ কিছু দিন ধরে নেটওয়ার্ক খুবি খারাপ দিচ্ছে বার বার H+ হয়ে যায় মাঝে মাঝে ফেইসবুক ও ঠিক মতো চালানো যায় না।,CNI
ফ্রি 1gb ইন্টারনেট নিতে চাইলে ইনবক্স করুন,DP
"আমি ৩ দিন হলো বাংলালিংক সিম টা নিয়েছি,,ডাটা অন করার প্রায় ১০ থেকে ১৫ মিনিট পর ইন্টারনেট কানেকশন হয়,, কেন ?",IS
